,year,accession_number,hex,value_x,hex0,hex1,hex2,value_y
2764,1830,D24614,#9c9982,1425,#a59a77,#99a6a3,#7f6c50,1440
2765,1830,D24781,#9c9e93,1440,#a8a696,#9ba5a0,#6b695e,1530
2766,1830,D24597,#9ca99f,1455,#98a9a3,#abaa92,#191d21,1110
2767,1830,D24713,#a08d6e,1470,#b09d80,#7c6e56,#9e8456,1995
2768,1830,D24618,#a1a69e,1485,#a9b5b0,#9f9886,#99abb0,1590
2769,1830,D24826,#a39e95,1500,#a6a094,#ebe7db,#8d939b,1470
2770,1830,D36217,#a49d8c,1515,#a79f8e,#e1d7c2,#636154,1500
2771,1830,D36210,#a5a195,1530,#aca699,#636e69,#88918a,1740
2772,1830,D34864,#a68b6c,1545,#ae9172,#8b7259,#987e62,1920
2773,1830,D34308,#a6b8b5,1560,#a6b7b4,#1f2327,#a6b3b4,1485
2774,1830,D36156,#a7a295,1575,#a9a291,#e0d2b4,#999fa5,1575
2775,1830,D36155,#a7a49a,1590,#a8a599,#e0d5be,#8b9096,1515
2776,1830,D36154,#a8a397,1605,#aaa496,#dfd1b1,#7f7363,1605
2777,1830,D34309,#a8b8b4,1620,#a8b8b4,#1f2427,#202826,1545
2778,1830,D24722,#a9ab9c,1635,#b0a990,#9faaa2,#171c1f,2040
2779,1830,D36233,#aa8a69,1650,#b29677,#956b49,#e5d5b2,2100
2780,1830,D36239,#aa9b81,1665,#b0a188,#7c6c55,#d8d4c5,2010
2781,1830,D24598,#aab6a9,1680,#9eb5ae,#adab8f,#c4d0cb,1215
2782,1830,D34314,#abbdbb,1695,#abbdba,#202428,#aab7b8,1695
2783,1830,D35876,#aca08b,1710,#aba08b,#d6d1be,#8f978c,1650
2784,1830,D24631,#acbdbe,1725,#aabcbb,#aabcc0,#2a3033,1635
2785,1830,D24632,#adbebf,1740,#abbcbb,#acbdc1,#2a3134,1680
2786,1830,D24628,#aebfbf,1755,#adbebd,#acbdc0,#b3c5c4,1830
2787,1830,D24793,#aec0c1,1770,#acbfc3,#b2c5c9,#aab9b7,1770
2788,1830,D35873,#af9a7b,1785,#b5a07f,#7d6c58,#dbd6c5,2220
2789,1830,D24959,#afb7a9,1800,#b3b9a9,#a8b3a6,#252a2e,2115
2790,1830,D24629,#afbdb4,1815,#adbbb3,#b5c5bf,#252a2e,1815
2791,1830,D24824,#b0a18d,1830,#af9b83,#d1d1c2,#8b634c,1950
2792,1830,D24665,#b0a68c,1845,#aea388,#e2dec9,#826757,1935
2793,1830,D24619,#b0c1c0,1860,#adbfbd,#b3c5c4,#2a3235,1875
2794,1830,D24624,#b0c1c1,1875,#adbfc3,#adbebb,#b2c5c8,1905
2795,1830,D24943,#b1c0ba,1890,#aab9b2,#b6c5c0,#bbc9c3,1620
2796,1830,D24620,#b1c2c3,1905,#adbebd,#b3c5c4,#adbec2,1845
2797,1830,D24633,#b1c2c3,1920,#acbebd,#acbdc1,#b3c5c5,1755
2798,1830,D24797,#b1c3c4,1935,#adbfc3,#acbebc,#2a3134,1890
2799,1830,D24832,#b2b5a9,1950,#abb9b3,#b2a28a,#b6c5c0,1665
2800,1830,D24591,#b2c3c4,1965,#adbec1,#adbebd,#b3c5c5,1860
2801,1830,D24605,#b3c0b8,1980,#b0bdb5,#b7c5be,#bdcac3,2055
2802,1830,D24829,#b4af93,1995,#b4ad8d,#9fada4,#1a1d20,2175
2803,1830,D33946,#b4b0a4,2010,#b4b0a4,#1f2124,#262521,2190
2804,1830,D24613,#b4bcb2,2025,#b0beb7,#b4aa99,#b7c5bd,2070
2805,1830,D24592,#b4bfbb,2040,#a8babf,#aaa497,#a6b2ae,1560
2806,1830,D24792,#b4c5c5,2055,#b3c6c5,#adbebe,#b9caca,2130
2807,1830,D36004,#b5ac97,2070,#b0a690,#d8d3c2,#c8c2ad,2025
2808,1830,D24941,#b5c5c0,2085,#bbcac5,#acbbb7,#b5c5c1,2760
2809,1830,D24798,#b5c6c7,2100,#b9c9cd,#b4c6c5,#b3c5c8,2520
2810,1830,D25120,#b5c8c7,2115,#b4c7c5,#becfcd,#afc0bf,2205
2811,1830,D24810,#b6c2b8,2130,#afbcb2,#bdcac2,#b7c5bc,1980
2812,1830,D24808,#b7afa1,2145,#aca08d,#d6d5ca,#836c59,1725
2813,1830,D36234,#b7afa4,2160,#b6afa4,#1d1c18,#18191c,2295
2814,1830,D40081,#b7b398,2175,#b9b193,#9faca2,#cac4a8,2505
2815,1830,D24599,#b7b9ad,2190,#a2b1a8,#b3a694,#cbcac0,1350
2816,1830,D36057,#b89e81,2205,#b99e7f,#83644f,#d3c1a2,2460
2817,1830,D35930,#b8a88c,2220,#b7a88c,#d7d3c4,#cac3ad,2340
2818,1830,D36221,#b8a88c,2235,#b8a88c,#ddd5be,#86735a,2400
2819,1830,D36059,#baab82,2250,#b5a279,#e1d3b2,#72714f,2235
2820,1830,D24949,#bac7be,2265,#c3d0c9,#a9b6ae,#b6c5bf,3375
2821,1830,D35994,#bba98c,2280,#b8a588,#dad1b9,#cdc2aa,2370
2822,1830,D36086,#bca68c,2295,#baa489,#ded3c0,#837565,2535
2823,1830,D35993,#bcaf97,2310,#baac93,#4d737c,#8d9e95,2655
2824,1830,D33944,#bcb6ab,2325,#bbb5aa,#222326,#282824,2745
2825,1830,D35869,#bd9f84,2340,#bb9c82,#d5cdb8,#8c725b,2670
2826,1830,D36161,#bda786,2355,#b9a280,#ded4bd,#867158,2475
2827,1830,D35937,#bda98b,2370,#baa586,#cec1a7,#8c7055,2550
2828,1830,D35867,#bdad91,2385,#b8a78c,#ded0b4,#797463,2385
2829,1830,D36248,#bdaf90,2400,#b6a787,#7d7056,#e0d7c1,2265
2830,1830,D36068,#bdb091,2415,#baac8d,#d8ceb5,#857455,2625
2831,1830,D35992,#bdbaa8,2430,#b6b2a1,#ded5c0,#4f6a76,2310
2832,1830,D24728,#bebda9,2445,#b6b39d,#c5c4b0,#d6d8c9,2325
2833,1830,D36003,#bec4b3,2460,#d2d0bf,#a6baaf,#c5c6af,4005
2834,1830,D40082,#bec5b9,2475,#c8cdbc,#c0ccc4,#c2c6b3,3570
2835,1830,D36219,#bfad90,2490,#bca98a,#dbd3bf,#826249,2805
2836,1830,D35983,#bfae96,2505,#b4a28a,#ded1bc,#d2c1a7,2145
2837,1830,D36064,#bfb399,2520,#baab90,#cac3ae,#d6cfbe,2610
2838,1830,D36001,#bfb7a3,2535,#b5ad99,#d1cbb8,#cac2ae,2250
2839,1830,D35939,#c0ad92,2550,#b9a388,#876d54,#dcd3c1,2490
2840,1830,D35866,#c0b197,2565,#beaf95,#e2dbcb,#cfc1a8,2940
2841,1830,D35902,#c0bba5,2580,#bcb6a1,#c8c2ab,#9ea49e,2850
2842,1830,D40191,#c1a584,2595,#c7ab87,#865f40,#e2d2c1,3480
2843,1830,D25144,#c1ab8d,2610,#bfa789,#786954,#d8c19d,2985
2844,1830,D27687,#c1b39a,2625,#bbad94,#cebfa7,#72654e,2715
2845,1830,D36014,#c1b597,2640,#bfae8c,#cdc2a7,#aab7a9,3015
2846,1830,D35846,#c1b9a2,2655,#beb59e,#c9c3ab,#d1cab0,2955
2847,1830,D34461,#c1bba8,2670,#beb7a5,#c8c1af,#d1caba,2970
2848,1830,D36214,#c2ae95,2685,#bca58b,#d9d1c0,#cec3ab,2775
2849,1830,D25346,#c2b8a4,2700,#ada58f,#dccfbd,#cec0ad,1800
2850,1830,D36056,#c2bba6,2715,#b8b09c,#cbc3ac,#cfc8b5,2430
2851,1830,D35878,#c2bca6,2730,#b6af97,#cbc3ad,#cec8b4,2280
2852,1830,D36038,#c2bca8,2745,#b8b4a1,#cbc4ab,#d9d1ba,2445
2853,1830,D35890,#c3a47e,2760,#c3a37b,#e9e0d0,#d8bf97,3285
2854,1830,D34865,#c3a786,2775,#c2a684,#2d261f,#27272c,3255
2855,1830,D35914,#c3af97,2790,#baa58c,#d7c7b1,#d4c2a5,2580
2856,1830,D35928,#c3b29c,2805,#c0ae98,#dbd6c9,#ccc1ac,3090
2857,1830,D34460,#c3bcaa,2820,#c0b9a7,#c8c2af,#d1cab7,3120
2858,1830,D35837,#c4b095,2835,#c0ad93,#d5c3a0,#dbc9a6,3060
2859,1830,D40174,#c4baa0,2850,#b8a98c,#cdc4a5,#d6cfb8,2415
2860,1830,D36200,#c5af8d,2865,#c3ab87,#cfc3a7,#ddd5bd,3315
2861,1830,D27685,#c5b59c,2880,#c1b399,#cdbfa5,#72634c,3225
2862,1830,D35984,#c5b799,2895,#bcad8d,#cfc2a2,#dcd7c7,2820
2863,1830,D35934,#c5bba3,2910,#baac90,#ccc3ac,#d3ccb6,2640
2864,1830,D35883,#c5bba9,2925,#afa798,#dbcfb9,#929a93,1965
2865,1830,D34390,#c5bdac,2940,#c0b9a7,#c8c1b0,#cfc8b7,3105
2866,1830,D36024,#c5c2b1,2955,#d0ccbc,#b9b7a7,#c8c4af,3885
2867,1830,D36069,#c6bca5,2970,#bdb59e,#cec2ab,#d3c7ae,2895
2868,1830,D24830,#c6c1a3,2985,#cbc3a2,#c4bb9a,#b1c0b7,3690
2869,1830,D36082,#c7b495,3000,#bda98e,#dbd1bc,#d6c29b,2865
2870,1830,T10259,#c7b79d,3015,#6f604f,#e7d8bd,#b3a38a,525
2871,1830,D35865,#c7b9a3,3030,#c0ae96,#ccc2ad,#d2c7b3,3075
2872,1830,D36181,#c7ba9e,3045,#c1af8f,#d7cfbc,#cdc3aa,3180
2873,1830,D35885,#c7bb9d,3060,#bbac88,#d4cfbe,#d0c5a5,2685
2874,1830,D36117,#c7bba1,3075,#bbae93,#dbd4bf,#cfc3a6,2730
2875,1830,D36170,#c7bfa5,3090,#bdb79c,#d7d2ba,#cbc2a8,2910
2876,1830,D36297,#c7bfaa,3105,#c1b8a2,#cac3ad,#cec7b4,3240
2877,1830,D33742,#c7c5b5,3120,#c6c5b4,#cac8b9,#bbbaaa,3465
2878,1830,D24763,#c7c7b6,3135,#d3d2bd,#cbd4cd,#b4a893,4110
2879,1830,D35986,#c8b181,3150,#c6af80,#ded6c0,#d6c391,3450
2880,1830,D25306,#c8b394,3165,#c1ac8e,#d4c29f,#e5dcc9,3165
2881,1830,D35848,#c8b398,3180,#c0a588,#dcd2bd,#d4c1a0,3045
2882,1830,D27691,#c8b696,3195,#d3c1a5,#b9a484,#7c674a,4020
2883,1830,D35966,#c8b89d,3210,#bcad94,#d4c3a2,#d9cbad,2835
2884,1830,D35969,#c8bca2,3225,#c1b293,#cac2ab,#d4cebc,3210
2885,1830,D35912,#c8c0ab,3240,#bdb4a0,#d2ccba,#cbc3ab,2880
2886,1830,D36294,#c8c1ae,3255,#cac3af,#c0b8a4,#cec7b4,3645
2887,1830,D35920,#c8c1b0,3270,#d0c9b8,#b4afa1,#cac3ae,3825
2888,1830,D36002,#c8c5b2,3285,#d0c9b7,#a0ab9b,#acad9c,3795
2889,1830,D34588,#c9b595,3300,#c8b495,#25211b,#202126,3540
2890,1830,D27695,#c9b89c,3315,#bfae91,#d0c1a7,#76684f,3030
2891,1830,D35852,#c9b999,3330,#c4b18b,#ccc2a8,#d8d4c4,3405
2892,1830,D35881,#c9bda2,3345,#bead89,#d2cbb9,#ccc3ac,2925
2893,1830,D36016,#c9bda6,3360,#b8a382,#d9d3c3,#7e684e,2355
2894,1830,D36207,#c9c1ab,3375,#bca989,#d2d0c0,#ccc3a9,2790
2895,1830,D34813,#c9c1ae,3390,#cac2af,#cfc8b5,#bfb7a4,3630
2896,1830,D36062,#c9c4b4,3405,#d3d1c3,#bdaf97,#cec3a8,4095
2897,1830,D35857,#caba9b,3420,#c4b396,#d3c2a1,#d8caaf,3420
2898,1830,D36179,#caba9c,3435,#c5b08e,#d7cfbc,#cec2a9,3435
2899,1830,D35893,#cabc9f,3450,#c3b08c,#cec1a5,#dad4c1,3345
2900,1830,D17189,#cac1ab,3465,#b1a791,#dad3bf,#ccc3ac,2085
2901,1830,D36043,#cac3af,3480,#cac3af,#cdc7b6,#c4baa6,3660
2902,1830,D36049,#cac6b4,3495,#d6cfbb,#b0aea0,#a5b0a9,4335
2903,1830,D35987,#cac6b5,3510,#cdc8ba,#c8c3b1,#beb9ac,3735
2904,1830,D36006,#cac7b6,3525,#d1ccba,#b7b9aa,#c5c4b3,3930
2905,1830,D33948,#cac8b8,3540,#cccaba,#c6c5b4,#bab7a7,3720
2906,1830,D33950,#cac9b9,3555,#cbc9b9,#c6c5b4,#242428,3705
2907,1830,D25214,#cbb797,3570,#bfa989,#e3d8c5,#d9c59a,3000
2908,1830,D36247,#cbbc9d,3585,#c9b897,#cdc0a4,#dad4be,3585
2909,1830,D35962,#cbbc9e,3600,#c1b191,#d0c3a6,#d7caaf,3195
2910,1830,D35921,#cbc5b1,3615,#d4cebb,#cdc4aa,#bab7a6,4185
2911,1830,D34433,#cbc5b9,3630,#cfcabe,#bcb6a9,#c7c1b4,3765
2912,1830,D36007,#cbc9b8,3645,#d3cfbf,#c6c3b2,#bcbbab,4080
2913,1830,D36220,#ccba9a,3660,#c8b390,#daccb7,#d2c1a1,3525
2914,1830,D35975,#ccba9f,3675,#c3ad90,#d5c8af,#d1c2a8,3330
2915,1830,D35840,#ccbca2,3690,#c1ab8f,#d7ceb8,#d1c2a6,3150
2916,1830,D25176,#ccbda0,3705,#bbac90,#d9cbb1,#d1c2a6,2700
2917,1830,D35944,#ccbfa5,3720,#baa58b,#d5cab2,#d1c3a6,2565
2918,1830,D35870,#ccc0a6,3735,#dcd5c3,#bcad8e,#d1c3a3,5400
2919,1830,D36260,#ccc1a5,3750,#baa781,#d5ccb6,#8e6944,2595
2920,1830,D34811,#ccc4b2,3765,#d0c9b7,#cac3b1,#bfb7a6,3810
2921,1830,D36042,#ccc6a7,3780,#b4ad86,#d8d2b8,#cfc7a5,2160
2922,1830,D36303,#ccc7b7,3795,#cfcaba,#bab3a3,#c8c2b1,3750
2923,1830,D34587,#cdb899,3810,#cbb797,#d4bf9f,#1e1f22,3675
2924,1830,D40489,#cdbea1,3825,#cab89b,#cfc1a6,#dcd6c5,3615
2925,1830,D35845,#cdbfa0,3840,#c7b690,#d9cdb9,#cec2a6,3495
2926,1830,D25489,#cdc0a7,3855,#c2ae8c,#d7ccb9,#cec2a9,3270
2927,1830,T00966,#cdc1a9,3870,#d3cab5,#b5a487,#cdc4ac,4035
2928,1830,D36013,#cdc4a1,3885,#c7ba8a,#cec49c,#d6cfb9,3510
2929,1830,D35904,#cdc4ac,3900,#d7d1be,#bcaa8b,#cdc3a9,4500
2930,1830,D35956,#cdc5aa,3915,#dad7c6,#b4a98c,#d4c699,5115
2931,1830,D36076,#cdc6b4,3930,#d7d0be,#aea891,#ccc3ab,4485
2932,1830,D35911,#cdc8b4,3945,#d0cbba,#cbc4ac,#beb396,3855
2933,1830,D35922,#cdc8b6,3960,#d0ccb9,#bfb7a5,#c8c3b1,3870
2934,1830,D25474,#ceb290,3975,#caab87,#e0d2c1,#d8bf9c,3600
2935,1830,D35839,#ceb89b,3990,#c1a787,#d9cab2,#d4c0a3,3135
2936,1830,D35858,#cebb9d,4005,#c3a685,#d7cab0,#d0c3a8,3300
2937,1830,D36119,#cec1a5,4020,#d9d1bb,#c2b292,#cfc3a6,4845
2938,1830,D36205,#cec3ad,4035,#d4cbb7,#bfac8f,#cec2a8,4140
2939,1830,D35970,#cec5b5,4050,#d5ccba,#aca69b,#cac2b1,4275
2940,1830,D27690,#cfbda1,4065,#d4c3a7,#c0a989,#775f3f,4125
2941,1830,D25211,#cfbda5,4080,#dfcfb4,#bcac99,#d5c1a4,5775
2942,1830,D35967,#cfc1a9,4095,#c8b79d,#d4cab6,#cfc0a7,3555
2943,1830,D35978,#cfc5af,4110,#dfd5be,#b4af9a,#d2c4a5,5850
2944,1830,D25203,#cfc5ba,4125,#d4cbc0,#c4b4a7,#cbc0b1,4155
2945,1830,D35982,#cfc6ae,4140,#d7cdb6,#cec5aa,#bab6a3,4440
2946,1830,D36189,#cfc7b3,4155,#d6cfbc,#cec4a9,#c2b69e,4350
2947,1830,D27699,#cfcaba,4170,#d9d2c0,#b2aea0,#99a29e,4860
2948,1830,D36025,#cfcabc,4185,#d2cdc0,#bab3a5,#c8c1b3,3975
2949,1830,D27578,#cfcbbe,4200,#d1cdc0,#b3ab9a,#d5d9d5,3945
2950,1830,D25250,#d0bea5,4215,#c4a787,#ddd3c0,#d0c1a9,3390
2951,1830,D36304,#d0c5ab,4230,#d1cab9,#d0c4a2,#cabb96,3915
2952,1830,D36328,#d0c7ae,4245,#d7ceb8,#bbaf91,#cdc4a8,4470
2953,1830,D36298,#d0c7b1,4260,#d3ccb7,#cec4ab,#b6ac98,4050
2954,1830,D36045,#d0cab9,4275,#d0cab9,#c9c3b1,#c0bbab,3840
2955,1830,D35905,#d0cbb9,4290,#d2cebc,#c9c4af,#bfbaa5,3990
2956,1830,D35843,#d1c1a9,4305,#d8ccb5,#c0ac91,#d1c1a7,4545
2957,1830,D27702,#d1c6aa,4320,#dad0b6,#b2a382,#7a6948,5010
2958,1830,D35896,#d1cabb,4335,#d5d0c2,#c2b7a6,#cbc2ae,4290
2959,1830,D27693,#d1cdc0,4350,#dbd7ca,#b2a898,#a5aeaa,5310
2960,1830,D36193,#d2c4a4,4365,#c3b28d,#dbcfb2,#d4c4a0,3360
2961,1830,D35935,#d2c5a7,4380,#d5cab2,#d2c3a2,#cbb68b,4260
2962,1830,D35853,#d2c6b0,4395,#d9cdb7,#beb19c,#cec2ab,4755
2963,1830,D35862,#d2c6b1,4410,#d9ceb9,#c6b59a,#d0c2a8,4785
2964,1830,D35898,#d2c6b1,4425,#dacfba,#c2b59d,#d0c2a5,4980
2965,1830,D35963,#d2c7b1,4440,#d8ceb8,#bdb09a,#cfc3aa,4575
2966,1830,D36269,#d2c7b3,4455,#d9cfbc,#b2a38c,#cec1ab,4815
2967,1830,D36305,#d2c8b0,4470,#d3ccb8,#d0c5a5,#cbb69e,4065
2968,1830,D36074,#d2c8b2,4485,#d8ceb9,#b5ac92,#ccc3ab,4590
2969,1830,D35938,#d2c9b2,4500,#d7ceb8,#b7b4a4,#d1c4a7,4455
2970,1830,D35900,#d2c9b6,4515,#dbd3c0,#beb29e,#cbc2ae,5250
2971,1830,D35977,#d2cab3,4530,#dad1bb,#b9b59f,#cac4ab,5025
2972,1830,D36191,#d2cab6,4545,#d8d3c3,#beae90,#cec3a8,4695
2973,1830,D25348,#d2cab8,4560,#e3ddcd,#b6ac95,#cac2ad,6240
2974,1830,D34430,#d2cbbb,4575,#d4cebd,#b7b09e,#c9c2b1,4200
2975,1830,D36021,#d2cbbc,4590,#d2cdbd,#cbc3ae,#c0b6a5,3960
2976,1830,D34429,#d2ccbe,4605,#d4cec1,#bab3a2,#c9c2b1,4230
2977,1830,D34434,#d2cdc1,4620,#d4cfc3,#bab5a9,#212225,4245
2978,1830,D25183,#d3c2ad,4635,#dacebe,#c9b297,#d1c0a8,4965
2979,1830,D36061,#d3c4a6,4650,#dacdb2,#c5b08e,#d4c3a1,4935
2980,1830,D27708,#d3c4ac,4665,#d7cbb7,#b8a689,#d1c4a3,4425
2981,1830,D35932,#d3c6b2,4680,#d8ccb9,#c4b39a,#cfc1ab,4560
2982,1830,D35841,#d3c8b0,4695,#d7cbb4,#c5b397,#d0c3a8,4410
2983,1830,D27709,#d3c8b5,4710,#dbd4c1,#b7a38d,#cec1ab,5265
2984,1830,D27705,#d3cbb8,4725,#dad2bf,#b8a991,#cbc2ae,5040
2985,1830,D27704,#d3ccb6,4740,#ddd6c2,#b1a58e,#6e6450,5535
2986,1830,D25133,#d3ccb9,4755,#ded8c7,#bcb49c,#cec3a8,5730
2987,1830,D35926,#d3cdba,4770,#e0d9c8,#bdb59e,#cbc3ac,6015
2988,1830,D36020,#d3cebd,4785,#d4cebe,#ccc3ae,#c7baa4,4215
2989,1830,D27697,#d3d0c0,4800,#dbd6c5,#aeaa9d,#6b665a,5295
2990,1830,D27715,#d4c7ab,4815,#dbd0b7,#baa585,#856544,5175
2991,1830,D35925,#d4c7b0,4830,#d0c2aa,#d7cdb8,#c7b69e,3780
2992,1830,D36032,#d4c8ad,4845,#d7cbb1,#d1c4a7,#c5b59b,4395
2993,1830,D36041,#d4cdbc,4860,#d4cdbc,#cbc4af,#b9b2a4,4170
2994,1830,D27701,#d4cdbd,4875,#d8d2c1,#b7b0a0,#c9c2b1,4665
2995,1830,D34432,#d4cec1,4890,#d5d0c3,#b5afa2,#23201c,4305
2996,1830,D36295,#d4cfc0,4905,#d9d5c6,#b1a996,#cec5a9,4890
2997,1830,D35942,#d4d2c2,4920,#d5d1c2,#b8b2a1,#c7c3b2,4320
2998,1830,D35961,#d5c4a6,4935,#dac9ad,#beaa89,#d4c3a5,4920
2999,1830,D27688,#d5c8ad,4950,#dfd4bb,#b3a787,#746a4b,5805
3000,1830,D35940,#d5c8b2,4965,#d9cfbb,#b79a82,#827166,4800
3001,1830,D27720,#d5c9b4,4980,#d9cfbc,#b6a18a,#806154,4830
3002,1830,D27711,#d5cdb9,4995,#d8d0bd,#baad97,#cec4ab,4620
3003,1830,D34458,#d5cfbd,5010,#d6d0be,#bcb6a5,#c9c3b0,4365
3004,1830,D36264,#d5d1c6,5025,#d9d4c9,#c1b199,#c5cec7,4875
3005,1830,D35849,#d6bc9b,5040,#d1ae86,#ddd0bb,#d7c0a0,3900
3006,1830,D36165,#d6caaa,5055,#dbd3bd,#d3c49d,#c8b07e,5235
3007,1830,D27713,#d6cebc,5070,#e0d8c6,#afa58f,#6f6351,5955
3008,1830,D34570,#d6d0c5,5085,#d7d2c6,#131519,#b8ada4,4515
3009,1830,D36026,#d6d1c2,5100,#d6d1c2,#cac4af,#b9bbac,4380
3010,1830,D36116,#d6d2c1,5115,#d8d4c4,#c3ae9b,#c9c2b0,4710
3011,1830,D36227,#d7c7af,5130,#dbcdb9,#ceb494,#d3c1a5,5160
3012,1830,D36071,#d7c8b0,5145,#dbccb5,#c3b8a1,#d4c2a3,5130
3013,1830,D35856,#d7cab0,5160,#daceb5,#d3c3a5,#c8b69a,4950
3014,1830,D35844,#d7cab3,5175,#d9ceb8,#c4b495,#d1c3a6,4770
3015,1830,D27712,#d7cdb7,5190,#ddd5c1,#ae9c85,#766351,5520
3016,1830,D27582,#d7cebb,5205,#ddd4c1,#afa090,#75675c,5505
3017,1830,D27527,#d7d0bc,5220,#ded8c6,#aca085,#736850,5715
3018,1830,D35871,#d7d1c0,5235,#dad3c2,#cac2b0,#c5b19e,5070
3019,1830,D35909,#d8c8b3,5250,#decfbb,#c6b19d,#d2c0a8,5580
3020,1830,D35974,#d8cab4,5265,#ddd1bc,#c2ad95,#d2c2a6,5445
3021,1830,D25166,#d8ccb2,5280,#dbd0b7,#d2c4a6,#c6b89d,5190
3022,1830,D35995,#d8ccb2,5295,#dbd1bb,#b7a98c,#d5c59f,5220
3023,1830,D36115,#d8cdb7,5310,#ddd2bd,#c1b19a,#d0c3a8,5475
3024,1830,D25185,#d8cfc5,5325,#d8cfc5,#aeb6be,#beb6ae,4605
3025,1830,D36047,#d8d0ba,5340,#dad3bf,#d2c4a1,#cab78d,5055
3026,1830,D34457,#d8d1be,5355,#d8d1be,#b4ad9b,#25272b,4635
3027,1830,D36034,#d8d1be,5370,#dad4c2,#d0c3a8,#c5b8a4,5100
3028,1830,D34459,#d8d1c1,5385,#d8d2c2,#bab5a4,#221f1b,4680
3029,1830,D35888,#d8d1c4,5400,#d8d1c4,#c6ac9c,#cac1b0,4650
3030,1830,D34388,#d8d3c7,5415,#d8d4c8,#b5b0a6,#20201c,4740
3031,1830,D35941,#d8d4c6,5430,#d7d5c5,#c7c4b3,#bfbcad,4530
3032,1830,D34392,#d8d4c8,5445,#d8d4c8,#21211e,#b4afa4,4725
3033,1830,D27689,#d9cab0,5460,#ded1b9,#bcac8c,#d1c3a5,5595
3034,1830,D36266,#d9ccb4,5475,#dfd4bf,#b89d7c,#7b6a54,5820
3035,1830,D36080,#d9cdb9,5490,#dacfbb,#c4b29b,#d2c2a5,4995
3036,1830,D35859,#d9ceb6,5505,#dbd0b8,#d2c4a7,#c3b8a2,5205
3037,1830,D27700,#d9cfb8,5520,#ded6c2,#b5a78f,#cdc2ab,5670
3038,1830,D27716,#d9cfb9,5535,#ded5c2,#b3a48d,#7c6a55,5640
3039,1830,D27718,#d9cfba,5550,#e0d9c6,#b9a585,#75634a,5970
3040,1830,D27696,#d9d0b8,5565,#dfd8c4,#b7aa88,#d0c4a5,5880
3041,1830,D36073,#d9d0bc,5580,#dcd4c0,#bbae93,#cfc2a8,5370
3042,1830,D27703,#d9d1be,5595,#ded8c5,#b2a890,#71654d,5700
3043,1830,D27714,#dac6ab,5610,#dfcfb5,#c4a384,#825643,5790
3044,1830,D35960,#dacbaf,5625,#dbcdb2,#d5c3a4,#c5b394,5145
3045,1830,D36031,#daccae,5640,#ddd2b5,#c8ae8b,#d4c3a2,5460
3046,1830,D25488,#dacdb4,5655,#dfd4bf,#c7b18b,#d3c2a2,5835
3047,1830,D35919,#daceb9,5670,#e3d8c4,#b8ab96,#d2c2a6,6195
3048,1830,D27686,#dacfb6,5685,#ded4be,#b7a383,#d0c4a8,5625
3049,1830,D36036,#dad3bf,5700,#ddd6c2,#bbb59e,#cbc4ac,5550
3050,1830,D36254,#dad3bf,5715,#dad4c0,#cdc6ac,#a8b8b3,5085
3051,1830,D35951,#dad8ca,5730,#d9d7c9,#beb29e,#c7c2b1,4905
3052,1830,D36320,#dbccb9,5745,#ded1c0,#c3ae92,#d5c2a2,5610
3053,1830,D36081,#dbcdb8,5760,#ddd0bc,#d1c0a9,#cdb69e,5430
3054,1830,D35916,#dbcdbb,5775,#e0d4c2,#b6a290,#7b6c65,5910
3055,1830,D35947,#dbceb3,5790,#dcd0b6,#d6c59f,#c5b591,5325
3056,1830,D35872,#dbcfb8,5805,#dcd2bc,#c8b093,#d4c1a4,5340
3057,1830,D27706,#dbd1bd,5820,#dfd7c4,#b9a78c,#cfc3a8,5865
3058,1830,D35968,#dbd2be,5835,#dcd3be,#d2c4a7,#c6b8a0,5355
3059,1830,D27717,#dbd4c7,5850,#e0dacc,#b5a493,#a8b4ba,6045
3060,1830,D35933,#dbd5c2,5865,#dfd9c7,#bab5a5,#a8b4aa,5895
3061,1830,D35884,#dbd6c0,5880,#dbd6c1,#d8cc98,#bdb391,5280
3062,1830,D27692,#dbd7c8,5895,#e2ded1,#b5a58a,#81694b,6180
3063,1830,D36033,#dcd0b4,5910,#ddd3b9,#cbaf87,#d8c699,5490
3064,1830,D25150,#dcd4c0,5925,#e0d8c4,#bfb49d,#d0c3a7,5940
3065,1830,D36291,#dcd5c1,5940,#dcd4c0,#d7b097,#d7c3a4,5385
3066,1830,D34395,#dcd6bb,5955,#dcd6bb,#25272c,#2a2923,5415
3067,1830,D34394,#dddace,5970,#ded9ce,#b6b1a7,#23231f,5745
3068,1830,D27719,#deceb7,5985,#e2d3bb,#b6a692,#716961,6105
3069,1830,D35907,#ded5c2,6000,#e0d6c3,#bfb5a3,#cec3ac,5925
3070,1830,D36051,#ded7c3,6015,#ddd6c3,#d1c5a6,#c9b99b,5565
3071,1830,D35954,#ded7c5,6030,#ded6c5,#d2c5a5,#c6b99e,5685
3072,1830,D35955,#ded7c6,6045,#ded5c4,#d2c5a7,#c0b9a8,5655
3073,1830,D34384,#ded9ce,6060,#dedace,#22211d,#b5b0a5,5760
3074,1830,D27698,#dfd1be,6075,#e1d5c1,#b7aa98,#d0c3a8,6060
3075,1830,D27679,#dfd7c2,6090,#e3dcca,#bea782,#d4c4a1,6225
3076,1830,D25375,#dfd7ca,6105,#e2dacb,#cab695,#d6c29e,6165
