,id,name,artwork_count,gender,artistId,thumbnailUrl
175,178,"Farquharson, Joseph",1,Male,178,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d9ecb4077f87569e99ca071510a74af1
176,179,"Ferguson, William Gow",1,Male,179,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/34a55f83343573bc1488e464064d6247
177,180,"Ferneley, John, I",6,Male,180,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/7e8a133262355ad652a6dcf2bdc68bfa
178,181,"Ferneley, John, II",1,Male,181,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/6d8f63e021f3156cdb0aed2a7f890f60
179,182,"Fielding, Anthony Vandyke Copley",3,Male,182,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/6bcaab73b16bb0b994ff89ec26158958
180,183,"Fildes, Sir Luke",2,Male,183,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d6c056714c227ddb371db821121a8bda
181,184,"Fisher, Mark",5,Male,184,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0f2708126e682e4f7b6e21e35a3c687c
182,185,"Fitzgerald, John Anster",1,Male,185,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e38a016a574ef153912abe733f8225f1
183,186,"Flaxman, John",287,Male,186,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/08232a9286b6923df254998d0b30773f
184,187,"Florence, Mary Sargant",3,Male,187,
185,188,"Foley, John Henry",1,Male,188,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/288a9d8d1695610f0c99b864062ce46d
186,189,"Forbes, Elizabeth",1,Female,189,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/01c3c343546407825e49aff7da2cbbec
187,190,"Forbes, Stanhope Alexander",1,Male,190,
188,191,"Ford, Edward Onslow",4,Male,191,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a7ad79065d33aa8a2cbb489fa0c16945
189,192,"Foster, Myles Birket",5,Male,192,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f4cc2ff3135e43285db753bcee41e4c8
190,193,"Fraser, Alexander",2,Male,193,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ab74e5f77cc9da4c52daca13a13a2d68
191,194,"Frith, William Powell",3,Male,194,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/7fa0c293bf4b2d973d0a01933078eab9
192,195,"Frost, William Edward",2,Male,195,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/32e4c0b9d809e7c8f537956c6692bcd7
193,196,"Fuller, Isaac",1,Male,196,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/eec373ecf344dbf195d8d62535b7c586
194,197,"Fulleylove, John",1,Male,197,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/aa40497131ae88aff8b112f00d40156c
195,198,"Fuseli, Henry",12,Male,198,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/db0b1edad13817382a1e160bb3ca29d1
196,199,"Gainsborough, Thomas",158,Male,199,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/7395eb810faf270a3edf680f794e8de8
197,200,"Gale, William",1,Male,200,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/fcfd1101529a45a3ba399990fdcbc860
198,201,"Gardner, Daniel",2,Male,201,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/858b110d7e185ef4e696fedfe5f20cc3
199,202,"Garrard, George",6,Male,202,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0141e5f4846e293e6ab0b8eb19b6e618
200,203,"Garstin, Norman",4,Male,203,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/264310ee72d04024d772a6998f658743
201,204,"Gastineau, Henry",3,Male,204,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/61e032e1d85179d4d211fefee7dc2014
202,205,"Geddes, Andrew",6,Male,205,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/09d89de1cc83078bb8f34dd6009cd967
203,206,"Gheeraerts, Marcus, II",5,Male,206,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f334783365d350e6caaab26d897806be
204,207,"Gibson, John",2,Male,207,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/47f57e215e3f36ef5cfbc9ca1a2b4e13
205,208,"Gilbert, Sir Alfred",12,Male,208,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ed047659e4acdb34bd38ec988f648b3a
206,209,"Gilbert, Sir John",6,Male,209,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/4bf7a347db08fa7ba6d7ba026d4092c7
207,210,"Gill, Charles",1,Male,210,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e01797455a3915d9e1ab693b34a554b0
208,211,"Girtin, Thomas",94,Male,211,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/56a0e467d414e834b9d2f9d8e138276c
209,212,"Glover, John",3,Male,212,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/c5367cf3ba3e77e5f0841b6dca6d4d41
210,213,"Good, Thomas Sword",4,Male,213,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/53bf7c7fe7771e754de0c388a7e584bb
211,214,"Goodall, Frederick",3,Male,214,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/833815bd2b4298f46f39ec0c88125b1e
212,215,"Goodwin, Albert",7,Male,215,
213,216,"Gordon, Sir John Watson",1,Male,216,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/c94e3879e145b99a3e0c91e391933b6a
214,217,"Gotch, Thomas Cooper",2,Male,217,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/8cd76a187ae778724ba66230664706bb
215,218,"Gow, Andrew Carrick",3,Male,218,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/b64da0f689818f06bdacb37eaa793ec4
216,219,"Gow, Mary",1,Female,219,
217,220,"Gower, George",2,Male,220,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e1b30ae7540eec08b3dfe24e046034c7
218,221,"Graham, Peter",1,Male,221,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9f7d13a8cab1a0b68ec84babc17b2274
219,222,"Greaves, Walter",6,Male,222,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a5796ec7fb9e8f9b1d61ac7658731613
220,223,"Gregory, Edward John",1,Male,223,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/dce842424eed8b07ed440928b9b17445
221,224,"Griffier, Jan, I",2,Male,224,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/34d4d341b403d243cdf36057f8a0c86c
222,225,"Griffiths, John",1,Male,225,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0a414f3da6388c5b0f1339c955d0b383
223,226,"Grimm, Samuel Hieronymous",5,Male,226,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/37ac1643dae5742e29c2c70495bb5705
224,227,"Grimshaw, Atkinson",3,Male,227,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/c136cfb5882dadde05e7e441204a5366
225,228,"Guthrie, Sir James",1,Male,228,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/3679def5922e0c992eb8b821adfe205d
226,229,"Hacker, Arthur",1,Male,229,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/62c4129350801fb20d99796b52b01151
227,230,"Haden, Sir Francis Seymour",9,Male,230,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/04d7e25a426920a4c24f0974fd189579
228,231,"Haghe, Louis",1,Male,231,
229,232,"Hall, Harry",1,Male,232,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/615ad73d21f5d5b55e0c42ef6e93f521
230,233,"Halswelle, Keeley",1,Male,233,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/7aeada7ecd29a846db0b9efa285858cb
231,234,"Hamilton, Gavin",2,Male,234,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9922d2121911b7272312e96d16a3242f
232,235,"Hamilton, James",1,Male,235,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/2d2d204f6c9b4203e97117e74fb3600c
233,236,"Hancock, Charles",1,Male,236,
234,237,"Hand, Thomas",1,Male,237,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a2e22d17506af5299b0a1d5d6e9a19d3
235,238,"Harding, James Duffield",7,Male,238,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/34f55fdbdc256677fc9fb4bd2461699b
236,239,"Hart, James Turpin",1,Male,239,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ab894a6da2ee435fdc3af260944f73c1
237,240,"Hart, Solomon Alexander",1,Male,240,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a4be04f674e7f2c96602d2fd16b0a0e1
238,241,"Hatherell, William",1,Male,241,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/70dc497a1d69f59c5ac0c6439195a156
239,242,"Havell, William",9,Male,242,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/cb50edd0b0fde8e230e6a0f87b69a5ce
240,243,"Haydon, Benjamin Robert",7,Male,243,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f8cab8e0f267dd4aeea76c179b750fef
241,244,"Hayes, Edwin",1,Male,244,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/8fefcd18cb68cc7ae8505154a67e4cb4
242,245,"Hayman, Francis",5,Male,245,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d154150ec7a8fb89c289014d45b00b25
243,246,"Haynes-Williams, John",1,Male,246,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e29e7ac7b80869b6380995c383aa6009
244,247,"Hearne, Thomas",9,Male,247,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/b1cf2b9ac9d49f7d71aaf21c3cfab9d6
245,248,"Hemy, Charles Napier",3,Male,248,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/4bc01756d657f7e77051456070bfabb6
246,249,"Henderson, Charles Cooper",3,Male,249,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/1f5bec6d63814b83f70628aa6e0b8076
247,250,"Herbert, J.G.S.",1,Male,250,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e682a5e43f3cbb4fb6b7f5c3cbec3abb
248,251,"Herbert, John Rogers",2,Male,251,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0464dd2ca5d6a959fb0964eff0b353e3
249,252,"Herring, John Frederick",6,Male,252,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/05f311b58918538c50cd527f7f21b681
250,253,"Herring, John Frederick, Junior",1,Male,253,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/6fa9ed095696c298318de56f33feb09c
251,254,"Hickey, Thomas",2,Male,254,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9cd94f675c358b845102c220b874a3de
252,255,"Hicks, George Elgar",1,Male,255,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/62fc8754eb6f645ec4c6936a76830386
253,256,"Highmore, Joseph",79,Male,256,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/85f735666a72d42e6f88edab0c098117
254,257,"Hilditch, Richard H.",1,Male,257,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/7b65d573c75059fe405a8299aa6cc55f
255,258,"Hill, John",1,Male,258,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/8351eecc8aa0fc4438f8d21f633d6797
256,260,"Hills, Robert",10,Male,260,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/7e7a024941fbd999c60a107417d64901
257,261,"Hilton, William, the Younger",9,Male,261,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/719573542f264c0bed35e52b99382f0f
258,262,"Hoare, William",1,Male,262,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/22a71d294f044df3ede93dd39b8203c1
259,263,"Hodges, William",1,Male,263,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/8a72bfb66efa9d9085d3f10e0451dc71
260,264,"Hofland, Thomas Christopher",1,Male,264,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/60a7023ca934ca1e443743d20270f106
261,265,"Hogarth, William",46,Male,265,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/1698085a0ed59c8c4f6c5fbb11df78a2
262,267,"Holl, Frank",4,Male,267,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/83f0b04802f47847a37326634f3cabdc
263,268,"Holland, James",16,Male,268,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/93b1ee9cc9416de0f6d5f841c820a73d
264,269,"Holloway, Charles Edward",1,Male,269,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/479d7ab638a88eb671fba5b3393a380b
265,270,"Holman, Francis",1,Male,270,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/3e0744b0c3fc78529c1480a38237c8f0
266,271,"Holmes, Sir Richard Rivington",1,Male,271,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/2e218ceb6ec5cc51943b0cc2f51c3958
267,272,"Holworthy, James",1,Male,272,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/1f35fecd0b344df848e094b683fe8a9a
268,273,"Hone, Nathaniel",3,Male,273,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0777fa4de2e85fc0b75577538fa0c542
269,274,"Hone, Nathaniel",1,Male,274,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0046efc3c2d1d47e7ae54048573e7e19
270,275,"Hook, James Clarke",5,Male,275,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/17222c5a8131bbb4c08775907a017e39
271,276,"Hoppner, John",15,Male,276,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/023a6cb786edd795e35171a0b9ea4cb7
272,277,"Horsley, John Callcott",1,Male,277,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/6a7b96a12eac5ca64c77c11d0397b416
273,278,"Houghton, Arthur Boyd",40,Male,278,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f2bd7fc7822530d54a5f90455012beb8
274,279,"Howard, Henry",1,Male,279,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/4d4d8000f58ad87f06c7424cdec3501e
275,280,"Howitt, Samuel",2,Male,280,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/5c3808694b3fb52cfed1b7c497484844
276,281,"Hudson, Thomas",3,Male,281,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/374dbb06b0743812016509bc333b8049
277,282,"Huggins, William",1,Male,282,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/1b9f2f37407ccff4ce8f54bc753467d0
278,283,"Hughes, Arthur",14,Male,283,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/eddea793cfefc747eae244ff1c72a7ce
279,284,"Humphry, Ozias",2,Male,284,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a0fae0c64e78fbd6d1b1e4b8e13c5627
280,285,"Hunt, Alfred William",3,Male,285,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9768e25ef1feedc394a1660f64372e75
281,286,"Hunt, William Henry",81,Male,286,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/36e68e32e75b9f6bad495f181042e289
282,287,"Hunt, William Holman",18,Male,287,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/bc387487a67845c5168aea82aee10a6d
283,288,"Hunter, Colin",1,Male,288,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/545884c9e07d5d39833de72bda94baa8
284,289,"Hurlstone, Frederick Yeates",2,Male,289,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a0aec42d1e3e09cc8d00206f1d682328
285,290,"Huskisson, Robert",1,Male,290,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/56b6a1bc402444388ffebac0522974e1
286,291,"Huysmans, Jacob",1,Male,291,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/5d3f0abcfd231b4b403fdeb5fe501ba8
287,292,"Ibbetson, Julius Caesar",8,Male,292,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/b4486e19c97a69433ab6c8f8f5227ad5
288,293,"Inchbold, John William",41,Male,293,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/71e10df1e75925d4f00f6145521cc8e4
289,294,"Jackson, Gilbert",1,Male,294,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/7f182799e4765922d70669116ce28049
290,295,"Jackson, John",6,Male,295,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/6d015025be6e4be1fbe5d6751ae1c614
291,296,"Jennings, William George",1,Male,296,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/c254477042a2a2a53d793b4da9f023ba
292,297,"Johnson, Cornelius",7,Male,297,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/2bfbc179c8b000ffbb32edfb33c9b78f
293,298,"Johnson, Charles Edward",1,Male,298,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/85aa1552ff3adbcc9443ca880d3af6e1
294,299,"Johnson, James",1,Male,299,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/231ceba49dda66a61b9e5580596df6ca
295,300,"Jones, George",1046,Male,300,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f76f24c9bbcb3441dfaed460985502b5
296,301,"Jones, Thomas",11,Male,301,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ccde35d62b8328426ab7918cabb9b240
297,302,"Joseph, Samuel",1,Male,302,
298,303,"Kauffman, Angelica",2,Female,303,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/009f41e9414fd05513c4a56176fda13c
299,304,"Keene, Charles Samuel",54,Male,304,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/62a79913387960038837d25cd015d45b
300,305,"Keirincx, Alexander",1,Male,305,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/c74c45891fa65235d19b2554aa803838
